               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,            0.038964,            0.028052,           0.0021463,             0.80663,             0.75916,             0.81679,             0.52081,             0.03482,            0.012454,          0.00076482,             0.00298,             0.00298,             0.00298
                  41,            0.038934,             0.02837,             0.00193,              0.8097,             0.76694,             0.81274,             0.52614,            0.034555,            0.012363,           0.0013995,              0.0028,              0.0028,              0.0028
                  42,            0.039542,             0.02842,           0.0018635,             0.81656,             0.74875,             0.81413,             0.51482,            0.035151,            0.012739,           0.0013766,             0.00262,             0.00262,             0.00262
                  43,             0.03861,            0.027286,           0.0019189,             0.81732,             0.74122,             0.80798,             0.51909,            0.034836,            0.012713,           0.0013629,             0.00244,             0.00244,             0.00244
                  44,            0.037627,            0.027145,            0.001879,             0.82801,             0.75378,             0.82431,             0.53384,            0.034012,            0.012425,           0.0011923,             0.00226,             0.00226,             0.00226
                  45,            0.038386,            0.027503,           0.0019016,             0.83651,             0.74684,             0.81872,             0.52589,            0.034318,            0.012449,            0.001015,             0.00208,             0.00208,             0.00208
                  46,            0.038178,            0.027402,           0.0017829,             0.82589,             0.77503,             0.82864,             0.53135,            0.034015,            0.012285,          0.00074561,              0.0019,              0.0019,              0.0019
                  47,            0.037829,            0.026825,           0.0016695,              0.8277,             0.74643,             0.81653,             0.52043,             0.03433,            0.012794,          0.00068593,             0.00172,             0.00172,             0.00172
                  48,            0.038197,            0.027438,           0.0015589,             0.83887,             0.76042,             0.82699,             0.54221,            0.033808,            0.012262,          0.00083261,             0.00154,             0.00154,             0.00154
                  49,             0.03816,            0.027473,           0.0014746,             0.81821,             0.78346,             0.82309,             0.52481,            0.034382,            0.012441,          0.00064051,             0.00136,             0.00136,             0.00136
