               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,            0.065103,            0.041922,            0.026755,             0.62427,             0.19289,             0.19159,            0.081264,             0.07026,            0.021207,            0.044196,             0.00712,             0.00712,             0.00712
                  18,            0.064722,            0.042321,            0.025412,             0.40775,             0.21759,             0.17612,            0.070167,            0.070345,            0.020375,            0.041992,             0.00694,             0.00694,             0.00694
                  19,            0.064527,            0.040795,            0.026074,              0.5843,             0.31355,             0.33172,              0.1387,            0.065279,            0.025169,            0.026636,             0.00676,             0.00676,             0.00676
                  20,            0.064235,            0.042108,            0.024748,             0.49557,            0.060266,            0.048316,            0.017285,            0.076589,            0.034959,            0.075415,             0.00658,             0.00658,             0.00658
                  21,            0.063622,            0.040633,            0.024626,              0.5103,              0.2913,             0.23682,            0.090338,            0.067453,            0.020539,            0.041179,              0.0064,              0.0064,              0.0064
                  22,            0.063615,            0.040544,            0.023375,             0.79182,             0.29802,             0.37278,             0.17868,            0.064114,            0.019582,            0.025922,             0.00622,             0.00622,             0.00622
                  23,            0.062879,            0.040334,              0.0238,             0.54725,             0.31041,             0.24083,             0.10536,            0.063656,            0.020623,            0.039825,             0.00604,             0.00604,             0.00604
                  24,            0.062561,            0.040498,            0.022622,             0.64151,             0.31525,             0.30315,              0.1293,            0.062735,            0.019418,            0.036029,             0.00586,             0.00586,             0.00586
                  25,             0.06315,            0.039322,            0.021713,              0.2508,             0.27503,             0.22097,            0.096157,            0.067538,            0.018821,            0.039055,             0.00568,             0.00568,             0.00568
                  26,            0.062245,            0.040468,            0.021544,             0.57492,             0.35579,             0.36489,              0.1648,            0.061338,            0.019853,            0.025462,              0.0055,              0.0055,              0.0055
                  27,            0.062147,            0.040717,            0.021734,             0.66033,              0.3037,             0.28604,             0.12128,            0.064546,            0.030191,             0.04061,             0.00532,             0.00532,             0.00532
                  28,            0.061081,            0.040262,            0.021708,             0.57039,             0.34295,             0.34486,             0.14603,            0.061406,             0.02075,            0.027597,             0.00514,             0.00514,             0.00514
                  29,            0.061688,            0.039353,            0.021307,             0.75436,             0.36315,             0.40586,             0.20185,            0.062242,            0.020317,            0.023679,             0.00496,             0.00496,             0.00496
                  30,            0.061249,            0.039164,            0.021683,             0.34035,             0.34174,             0.24993,             0.11488,            0.062503,            0.020597,            0.045279,             0.00478,             0.00478,             0.00478
                  31,            0.061687,            0.040296,            0.020978,             0.68303,             0.42403,             0.45254,             0.23007,            0.059942,            0.018044,             0.01959,              0.0046,              0.0046,              0.0046
                  32,            0.059707,            0.038508,            0.020361,             0.59335,             0.42048,             0.44167,               0.213,              0.0602,             0.01906,            0.018599,             0.00442,             0.00442,             0.00442
                  33,            0.059987,            0.040173,            0.021082,             0.62456,             0.27432,             0.24871,             0.10729,            0.062624,             0.02094,            0.044905,             0.00424,             0.00424,             0.00424
                  34,             0.06053,            0.039019,            0.020168,             0.67491,             0.38707,             0.43559,             0.21406,            0.059875,            0.017641,            0.021585,             0.00406,             0.00406,             0.00406
                  35,            0.060149,            0.039904,            0.020011,             0.70813,             0.43738,             0.46768,             0.22878,            0.058996,             0.01887,            0.018471,             0.00388,             0.00388,             0.00388
                  36,            0.060693,            0.038967,            0.019148,             0.62248,             0.42755,             0.43436,             0.20669,            0.061256,            0.017917,            0.026349,              0.0037,              0.0037,              0.0037
                  37,            0.059631,              0.0383,            0.019958,             0.66502,             0.41706,              0.4483,             0.22867,            0.060117,            0.018305,            0.023067,             0.00352,             0.00352,             0.00352
                  38,            0.059596,            0.038816,            0.019978,             0.71473,             0.44034,              0.4442,             0.23763,            0.057101,            0.018298,             0.01985,             0.00334,             0.00334,             0.00334
                  39,            0.060316,            0.039867,            0.019278,             0.62032,             0.36244,             0.37557,             0.19367,            0.059229,            0.020178,            0.025209,             0.00316,             0.00316,             0.00316
                  40,            0.059607,            0.038827,            0.019245,             0.79787,              0.4241,              0.4719,             0.24448,            0.057614,            0.017653,            0.017213,             0.00298,             0.00298,             0.00298
                  41,            0.059262,            0.039706,            0.019266,             0.69466,             0.45415,             0.48206,             0.25306,            0.057706,            0.018212,            0.019103,              0.0028,              0.0028,              0.0028
                  42,            0.059811,             0.03968,            0.018553,             0.68266,             0.41313,             0.46204,             0.22672,            0.057406,            0.019228,            0.018526,             0.00262,             0.00262,             0.00262
                  43,            0.059027,            0.038157,            0.018881,             0.73987,             0.40615,             0.47143,             0.23692,            0.057224,            0.018386,            0.019667,             0.00244,             0.00244,             0.00244
                  44,            0.058217,            0.038214,            0.018706,             0.71959,             0.41794,             0.47037,             0.24522,            0.058281,             0.01787,            0.020518,             0.00226,             0.00226,             0.00226
                  45,            0.058653,            0.038744,            0.018611,             0.72659,             0.42065,              0.4733,              0.2485,            0.056271,            0.017578,            0.017937,             0.00208,             0.00208,             0.00208
                  46,            0.058336,            0.038408,            0.018624,             0.68956,             0.42069,             0.44103,             0.21668,            0.057781,            0.018327,            0.018872,              0.0019,              0.0019,              0.0019
                  47,            0.058177,            0.037724,            0.018079,             0.67669,              0.4262,             0.47545,             0.25088,            0.056829,             0.01754,            0.018327,             0.00172,             0.00172,             0.00172
                  48,            0.058458,            0.038402,            0.018284,             0.67368,             0.42455,             0.45874,             0.23646,            0.056553,            0.018838,            0.019957,             0.00154,             0.00154,             0.00154
                  49,            0.058582,             0.03862,            0.018163,              0.6669,             0.43599,             0.47716,             0.25298,            0.057133,            0.018442,            0.018789,             0.00136,             0.00136,             0.00136
